Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar
7337,00.674.052/0001-43,,PROENGE PLANEJAMENTO E CONSTRUCOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7111100: SERVIÇOS DE ARQUITETURA,,Sim
7349,00.674.671/0001-38,,TEC LAR ASSISTENCIA TECNICA INSTALACOES E COMERCIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4757100: COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO",,Sim
7352,00.674.932/0001-10,,A ALTA PRESSAO COMERCIO E SERVICOS PARA LAVADORAS E COMPRESSORES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
7353,00.674.941/0001-00,,DOM BOSCO CONSTRUCOES E SERVICOS LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8121400: LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,,Sim
7354,00.674.951/0001-46,,MODELARTES MARCENARIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3103900: FABRICAÇÃO DE MÓVEIS DE OUTROS MATERIAIS, EXCETO MADEIRA E METAL",,Sim
7358,00.675.553/0002-25,,NAOUM TURISMO E HOSPEDAGEM S/A,Não,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,5510801: HOTÉIS,,Sim
7367,00.676.205/0001-91,,ASSOCIACAO DOS SERVIDORES DA IMPRENSA NACIONAL,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,9430800: ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,,Sim
7393,00.679.047/0001-23,,TECNICA CONSTRUCAO COMERCIO E INDUSTRIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim
7400,00.679.693/0001-90,,LUMINORT COMERCIO DE MATERIAIS ELETRICOS E ILUMINACAO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4673700: COMÉRCIO ATACADISTA DE MATERIAL ELÉTRICO,,Sim
7408,00.680.835/0002-10,,CORAL SERVICOS DE REFEICOES INDUSTRIAIS LTDA - FALIDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5620101: FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS,,Sim
7410,00.680.868/0001-80,,CAFE EXPORT INDUSTRIA E COMERCIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1081302: TORREFAÇÃO E MOAGEM DE CAFÉ,,Sim
7412,00.680.966/0001-17,,CARDIOBRAS EQUIPAMENTOS HOSPITALARES E ASSISTENCIA TECNICALTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4664800: COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA USO ODONTO-MÉDICO-HOSPITALAR; PARTES E PEÇAS",,Sim
7419,00.681.882/0001-06,,ENTHERM ENGENHARIA DE SISTEMAS TERMOMECANICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
7421,00.681.946/0001-60,,ENGESOFTWARE TECNOLOGIA S/A,Sim,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,6203100: DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO-CUSTOMIZÁVEIS,,Sim
7423,00.682.559/0001-49,,CLINECO CENTRO CLINICO E ECOCARDIOGRAFICO DE BRASILIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8630502: ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES,,Sim
7426,00.682.906/0001-33,,NEW SOM ESTUDIO DIGITAL LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5920100: ATIVIDADES DE GRAVAÇÃO DE SOM E DE EDIÇÃO DE MÚSICA,,Sim
7471,00.686.261/0001-07,,ASMRE ASSOC DOS SERV DO MIN DAS REL EXTERIORES,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,9430800: ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,,Sim
7504,00.689.331/0001-80,,CHARLES KELDAY CONSTRUTORA COMERCIO E REPRESENTACOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
7512,00.690.204/0001-00,,13 DE MAIO CONSTRUCOES E REFORMAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3101200: FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,,Sim
7521,00.691.666/0001-33,,MULTIFONO CLINICA LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8650006: ATIVIDADES DE FONOAUDIOLOGIA,,Sim
7522,00.691.688/0001-01,,PAPELARIA MIAMI LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4761003: COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,,Sim
7528,00.692.228/0001-90,,MULTICON ENGENHARIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
7534,00.692.970/0001-03,,LOGGOS JORNAIS REVISTAS E PUBLICACOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4647802: COMÉRCIO ATACADISTA DE LIVROS, JORNAIS E OUTRAS PUBLICAÇÕES",,Não
7536,00.693.135/0001-80,,TRANSCODIL TRANSPORTE E COMERCIO DE DIESEL LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4681802: COMÉRCIO ATACADISTA DE COMBUSTÍVEIS REALIZADO POR TRANSPORTADOR RETALHISTA (TRR),,Sim
7552,00.693.952/0001-38,,SMELL MATERIAL DE CONSTRUCAO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4613300: REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MADEIRA, MATERIAL DE CONSTRUÇÃO E FERRAGENS",,Sim
7556,00.694.349/0001-70,,ENVELOPEL PRODUTOS GRAFICOS EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4761003: COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,,Sim
7560,00.694.534/0001-65,,WJ GRAFICA EDITORA E PAPELARIA LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"5829800: EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",,Sim
7562,00.694.877/0001-20,,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DO PODER EXEC FED, DOS SERV DA ",Sim,,97012: BRASÍLIA,DF,4: COOPERATIVA,2: null,,,6424703: COOPERATIVAS DE CRÉDITO MÚTUO,,Sim
7572,00.696.260/0001-43,,GERALDO LUIZ DE QUEIROZ,Sim,,97012: BRASÍLIA,DF,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,9529102: CHAVEIROS,,Sim
7603,00.699.124/0001-07,,ECO-INOV TECNOLOGIA SUSTENTAVEL LTDA.,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329104: MONTAGEM E INSTALAÇÃO DE SISTEMAS E EQUIPAMENTOS DE ILUMINAÇÃO E SINALIZAÇÃO EM VIAS PÚBLICAS, PORTOS E AEROPORTOS",,Sim
7614,00.700.518/0001-38,,POLI ENGENHARIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4299599: OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE,,Não
7615,00.700.592/0001-54,,VIA HUMANA EDUCACAO TECNOLOGIA E DESENVOLVIMENTO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7020400: ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",,Sim
7628,00.701.839/0001-57,,ADVOCACIA MACIEL,Sim,,97012: BRASÍLIA,DF,18: SOCIEDADE SIMPLES PURA,2: null,,,6911701: SERVIÇOS ADVOCATÍCIOS,,Sim
7669,00.706.148/0001-46,,BRASILMED AUDITORIA MEDICA E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8650001: ATIVIDADES DE ENFERMAGEM,,Sim
7685,00.707.083/0001-53,,GRAFICA E EDITORA SATURNO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1813099: IMPRESSÃO DE MATERIAL PARA OUTROS USOS,,Sim
7693,,***.077.160-**,JAMES GIACOMONI,Sim,,97012: BRASÍLIA,DF,,1: MICROEMPRESA,,,,,Sim
7704,00.708.271/0001-04,,ICOP INSTALACOES TECNICAS CONSTRUCOES E PROJETOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
7706,00.708.339/0001-47,,STOK OFFICE DIVISORIAS E MOBILIARIO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3101200: FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,,Sim
7714,00.708.768/0001-14,,START UP COMERCIO E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim
7715,00.708.801/0001-06,,AUGSUE ARMAZENS FRIGORIFICOS EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4729699: COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
7717,00.708.990/0001-17,,TOLDOS SOL DE VERAO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"1354500: FABRICAÇÃO DE TECIDOS ESPECIAIS, INCLUSIVE ARTEFATOS",,Sim
7760,00.712.411/0001-00,,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"6209100: SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO",,Sim
7773,00.713.610/0001-32,,STD SISTEMAS TECNICOS DIGITAIS S/A,Sim,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,"2651500: FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE MEDIDA, TESTE E CONTROLE",,Sim
7774,00.713.986/0001-47,,GETEL EQUIPAMENTOS DE SEGURANCA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314710: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO GERAL NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
7778,00.714.403/0001-00,,ELO CONSULTORIA EMPRESARIAL E PRODUCAO DE EVENTOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8599604: TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,,Sim
7792,00.715.344/0001-87,,CENTER CICLO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4763602: COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS,,Sim
7818,00.717.438/0001-95,,TELETRONIC COMERCIO DE EQUIPAMENTOS DE SEGURANCA E DE INFORMATICA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4651601: COMÉRCIO ATACADISTA DE EQUIPAMENTOS DE INFORMÁTICA,,Sim
7820,00.717.511/0003-90,,CPM BRAXIS OUTSOURCING S/A,Não,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,6201501: DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,,Sim
7827,00.717.603/0001-09,,RL COMERCIO DE UTILIDADES DO LAR EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4641903: COMÉRCIO ATACADISTA DE ARTIGOS DE ARMARINHO,,Sim
7831,00.717.857/0001-27,,ERALDO PERES DA SILVA EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,7420003: LABORATÓRIOS FOTOGRÁFICOS,,Sim
7837,00.718.288/0001-34,,ASSOCIACAO BRASILEIRA DE NUTRICAO,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,9430800: ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,,Sim
7840,00.718.528/0001-09,,LABORATORIO SABIN DE ANALISES CLINICAS S.A.,Sim,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,8640202: LABORATÓRIOS CLÍNICOS,,Sim
7848,00.719.682/0001-97,,ASSOCIACAO NACIONAL DOS SERVIDORES DA FUNAI-ANSEF,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,9430800: ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,,Sim
7875,00.721.191/0001-80,,BOLSA NACIONAL DE MERCADORIAS,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,6611802: BOLSA DE MERCADORIAS,,Sim
7877,00.721.365/0001-05,,PAPELARIA MODELO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4761003: COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,,Sim
7879,00.721.506/0001-90,,CONSTREL REFORMAS E TRANSPORTES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4330499: OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,,Sim
7887,00.721.910/0001-63,,J A M DE CARVALHO,Sim,,97012: BRASÍLIA,DF,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4649405: COMÉRCIO ATACADISTA DE ARTIGOS DE TAPEÇARIA; PERSIANAS E CORTINAS,,Sim
7897,00.722.538/0001-00,,BRASILIA MEDICO HOSPITALAR LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4773300: COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS,,Sim
7902,00.722.942/0001-83,,ARMARINHOS NOVIDADES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4755502: COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,,Sim
7907,00.723.422/0001-95,,EXPRESSO SERVICE MAQUINAS E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7733100: ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO,,Sim
7910,00.723.825/0001-34,,ELETROFRIG - ELETRICIDADE E AR CONDICIONADO EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim
7916,00.724.252/0001-63,,SERRARIA LANDY IND E COM DE MAD E MAT P/CONSTRUCAO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim
7921,00.724.500/0001-76,,CONMAQUE CONSTRUCOES MANUTENCAO E AQUECIMENTO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
7926,00.724.872/0001-00,,CAFE FORTE INDUSTRIA E COMERCIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1081302: TORREFAÇÃO E MOAGEM DE CAFÉ,,Sim
7951,00.727.172/0001-61,,MATRIZ FOTOGRAVURA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"1822999: SERVIÇOS DE ACABAMENTOS GRÁFICOS, EXCETO ENCADERNAÇÃO E PLASTIFICAÇÃO",,Sim
7964,00.728.121/0001-54,,M C MARCENARIA COMERCIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3101200: FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,,Sim
7965,00.728.162/0001-40,,BRADIESEL COMERCIO E SERVICOS DE AUTO PECAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
7966,00.728.535/0001-83,,VANJOR ELETRO REFRIGERACAO E CLIMATIZACAO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim
7972,00.729.160/0001-76,,SPOT REPRESENTACOES E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7830200: FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,,Sim
7978,00.729.574/0001-03,,MARIA YVONNE LOBO DE SOUSA LEAO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7729202: ALUGUEL DE MÓVEIS, UTENSÍLIOS E APARELHOS DE USO DOMÉSTICO E PESSOAL; INSTRUMENTOS MUSICAIS",,Sim
8010,00.732.221/0001-54,,L2 COMERCIO E EQUIPAMENTOS DE INFORMATICA LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
8018,00.732.947/0001-97,,JOAO WOLFGANG MOLLHOFF,Sim,,97012: BRASÍLIA,DF,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4781400: COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,,Sim
8019,00.733.069/0001-24,,POLINFORMATICA COMERCIO E SERVICOS,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
8020,00.733.162/0001-39,,CASA OLIMPICA ARTIGOS DESPORTIVOS LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4763602: COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS,,Sim
8026,00.734.442/0001-61,,"MASSA FALIDA DE PISORAMA - PISOS, REVESTIMENTOS E DECORACOES EIRELI",Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim
8038,00.735.050/0001-17,,ROTAVEL EQUIPAMENTOS RODOVIARIOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim
8045,00.735.389/0001-13,,CHURRASCARIA FOGO DO GALPAO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5611201: RESTAURANTES E SIMILARES,,Sim
8048,00.735.860/0001-73,,ASSOCIACAO DOS MEDICOS DE HOSPITAIS PRIVADOS DO D F,Sim,,97012: BRASÍLIA,DF,23: ASSOCIAÇÃO PRIVADA,2: null,,,9499500: ATIVIDADES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,,Sim
8057,00.736.363/0001-90,,ELETRONICA AUDITEL EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim
8066,00.737.320/0001-29,,ENGEMAXI ENGENHARIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
8075,00.738.083/0001-10,,MINERADORA SAINT CLAIRE LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1121600: FABRICAÇÃO DE ÁGUAS ENVASADAS,,Sim
8088,00.739.142/0001-75,,MASTER RESTAURANTE EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,5611201: RESTAURANTES E SIMILARES,,Sim
8089,00.739.169/0001-68,,BRINDEMUS INDUSTRIA E COMERCIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"5829800: EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",,Sim
8096,00.739.565/0001-95,,PRO JARDIM EMPREITEIRA DE OBRAS LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4213800: OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS",,Sim
8112,00.740.688/0001-46,,OTICA N S DA CONCEICAO COMERCIO DE OCULOS EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4774100: COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA,,Sim
8113,00.740.696/0001-92,,PMH PRODUTOS MEDICOS HOSPITALARES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4645101: COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, HOSPITALAR E DE LABORATÓRIOS",,Sim
8129,00.741.759/0001-25,,MULTI SEGURANCA ELETRONICA E PATRIMONIAL LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8020001: ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA ELETRÔNICO,,Sim
8142,00.743.484/0001-69,,CENTRAL VIDROS E MOLDURAS EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,2311700: FABRICAÇÃO DE VIDRO PLANO E DE SEGURANÇA,,Sim
8165,00.746.280/0001-81,,CARITAS CONSULTORIA COMERCIO E SERVICOS EM TECNOLOGIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6202300: DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS,,Sim
8170,00.746.918/0001-84,,DATA MODELLING CONSULTORIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6203100: DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO-CUSTOMIZÁVEIS,,Sim
8255,00.755.562/0001-45,,UNIAO COMERCIO DE UTILIDADES PARA O LAR E PRESENTES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim
